nuts2	country_iso_alpha3_code	cluster_id1	counts
SE33	SWE	182	24
DE25	DEU	765	19
RO42	ROU	1175	18
TRB1	TUR	1332	18
ITH5	ITA	222	8
DK01	DNK	2524	19
FRB0	FRA	1332	5
SE11	SWE	232	2
UKI3	GBR	337	77
PT16	PRT	50	10
UKI3	GBR	299	3
DE11	DEU	1553	2
DK01	DNK	1332	223
UKM6	GBR	234	30
DK05	DNK	448	17
SE12	SWE	672	1
ITH3	ITA	857	208
MT00	MLT	340	6
ITC1	ITA	232	6
CH03	CHE	1576	8
ES24	ESP	182	211
ES11	ESP	222	8
ITH3	ITA	337	30
DK05	DNK	1332	84
ITH3	ITA	1175	20
FRF1	FRA	966	12
ES51	ESP	256	60
FRK2	FRA	299	2
UKJ3	GBR	636	3
NO08	NOR	530	8
ES61	ESP	1576	2
UKD3	GBR	393	2
CH04	CHE	2186	5
DED4	DEU	772	4
NL33	NLD	2413	1
UKN0	GBR	19	6
ES52	ESP	2334	6
ITG2	ITA	50	4
NL22	NLD	348	4
DK04	DNK	337	67
FRI1	FRA	3389	6
UKK1	GBR	2022	60
FR10	FRA	1012	2
SE22	SWE	1576	18
DE30	DEU	381	2
NL33	NLD	376	16
FRF3	FRA	857	192
PL81	POL	189	2
FRK2	FRA	337	48
RS11	SRB	182	12
DE40	DEU	772	2
BG41	BGR	530	4
ES41	ESP	2308	9
PT16	PRT	1175	18
ES61	ESP	448	18
ES42	ESP	337	60
PL63	POL	639	16
FRB0	FRA	966	6
ITG1	ITA	1332	4
BE10	BEL	639	820
DE11	DEU	14	5
DK04	DNK	3367	48
DE50	DEU	1891	12
DK04	DNK	639	456
TR90	TUR	393	2
ITG1	ITA	1897	20
NL31	NLD	1083	4
BE24	BEL	3481	200
DE21	DEU	1496	16
UKE3	GBR	256	10
CZ01	CZE	430	12
FRK2	FRA	662	8
AT13	AUT	2127	2
PT15	PRT	182	6
DE21	DEU	50	22
UKC1	GBR	1576	150
ITH4	ITA	1738	12
UKH1	GBR	428	12
UKD3	GBR	448	73
DE94	DEU	1572	1
CH04	CHE	1595	14
EL52	GRC	437	3
PL51	POL	1602	12
EL30	GRC	14	8
DEA1	DEU	765	7
DE12	DEU	1576	32
AT13	AUT	222	38
DEA5	DEU	381	9
FRJ2	FRA	510	4
FRJ1	FRA	232	20
DE91	DEU	14	1
NL32	NLD	1468	14
UKH3	GBR	3146	5
DE13	DEU	765	36
TR51	TUR	649	1
TR32	TUR	530	4
DE26	DEU	50	2
CH04	CHE	920	1
NL32	NLD	632	36
BG33	BGR	639	12
DEA1	DEU	222	4
DE24	DEU	1322	1
ES61	ESP	818	2
CZ01	CZE	2184	2
ITC1	ITA	319	2
DE60	DEU	189	2
SE33	SWE	1332	1
NL32	NLD	530	35
SE11	SWE	335	6
FRJ2	FRA	256	35
UKM7	GBR	639	232
ITH5	ITA	639	48
ITF3	ITA	1602	1
FRK2	FRA	784	15
CH02	CHE	430	30
ITH4	ITA	299	38
SE22	SWE	50	1
UKC1	GBR	1891	10
UKM8	GBR	510	6
DK01	DNK	1891	101
DE11	DEU	348	40
CH04	CHE	772	2
SE22	SWE	1332	12
DK05	DNK	760	4
UKH1	GBR	437	8
SE11	SWE	772	1
ES42	ESP	639	8
UKJ3	GBR	437	29
DE60	DEU	3389	3
EL30	GRC	448	4
IE06	IRL	50	2
ITI4	ITA	2186	4
DEC0	DEU	765	1
DE30	DEU	1518	1
FRK2	FRA	19	70
ITC3	ITA	1293	3
UKJ3	GBR	482	4
FRG0	FRA	222	8
UKI3	GBR	376	19
BG41	BGR	337	2
FRL0	FRA	1984	16
UKI3	GBR	649	5
DE73	DEU	765	74
UKJ1	GBR	1083	124
FRJ2	FRA	182	10
UKG3	GBR	437	2
DE94	DEU	897	12
DE14	DEU	393	20
NO06	NOR	393	79
DE25	DEU	2079	5
DE21	DEU	182	2
FRE2	FRA	340	20
UKC2	GBR	256	10
DEA2	DEU	393	8
UKH1	GBR	71	4
UKK1	GBR	1553	8
FRH0	FRA	2166	50
ES22	ESP	337	12
UKI3	GBR	1237	4
UKD7	GBR	278	4
NL31	NLD	733	20
CH01	CHE	765	85
ITH5	ITA	376	9
EL30	GRC	3301	10
UKD3	GBR	760	16
DED4	DEU	2186	1
UKH2	GBR	1553	10
TR51	TUR	1083	2
ITC4	ITA	256	23
DK05	DNK	336	15
FRE2	FRA	1175	86
NL41	NLD	256	207
UKJ1	GBR	431	4
DE14	DEU	319	16
BE10	BEL	182	4
SE11	SWE	444	2
UKG3	GBR	530	4
UKE3	GBR	2216	4
NO06	NOR	1984	36
TR71	TUR	393	1
DED4	DEU	348	14
UKH2	GBR	2135	8
DE30	DEU	2524	2
FR10	FRA	1289	2
SE12	SWE	765	4
TR51	TUR	444	6
EL63	GRC	1468	4
ITH3	ITA	340	2
CH03	CHE	760	8
FRK2	FRA	1468	14
FRE2	FRA	857	2
FRK1	FRA	1332	4
NO06	NOR	448	14
PT17	PRT	448	2
ES61	ESP	760	151
PL51	POL	50	8
UKD3	GBR	1553	16
FRJ2	FRA	857	30
UKJ4	GBR	182	3
TR63	TUR	2308	10
ITG2	ITA	182	19
TR41	TUR	76	2
PL21	POL	765	7
ITC4	ITA	857	821
DK02	DNK	1738	1
DK03	DNK	1332	27
DED2	DEU	437	4
UKJ3	GBR	182	2
DEA2	DEU	124	2
PT17	PRT	2079	2
NL23	NLD	1518	12
FRK2	FRA	2186	11
CZ01	CZE	381	12
DE40	DEU	204	2
TR41	TUR	649	3
ES51	ESP	189	5
UKM5	GBR	1332	27
UKK1	GBR	662	32
UKJ2	GBR	2166	2
CH02	CHE	182	16
DK01	DNK	772	2
UKF1	GBR	765	64
ITH5	ITA	348	36
PL91	POL	189	8
ES30	ESP	3146	2
FRH0	FRA	1332	148
ITF4	ITA	765	2
SE12	SWE	278	12
ITH5	ITA	393	2
CH01	CHE	337	47
UKC2	GBR	2308	6
ITC1	ITA	1322	1
ITC1	ITA	448	16
EL30	GRC	278	3
CZ01	CZE	953	6
DEA5	DEU	1738	16
UKD3	GBR	1289	2
DEA1	DEU	920	5
PT11	PRT	864	8
EL51	GRC	1083	1
SK01	SVK	50	3
CH01	CHE	677	20
ITI1	ITA	765	2
BE24	BEL	1226	8
TR42	TUR	857	10
DE11	DEU	50	10
NL22	NLD	1984	4
UKF2	GBR	2022	6
FRE1	FRA	381	32
DE92	DEU	796	4
DE60	DEU	299	19
DE92	DEU	340	2
DE27	DEU	857	15
FRK2	FRA	348	6
SE23	SWE	1175	9
ITH5	ITA	920	2
AT13	AUT	772	8
HU11	HUN	1738	14
LV00	LVA	772	5
DED2	DEU	639	64
ITC3	ITA	639	32
DK02	DNK	45	24
RO21	ROU	376	9
NO06	NOR	1332	1
DE71	DEU	677	8
BE24	BEL	1332	1
ITG1	ITA	340	26
UKN0	GBR	76	2
NL41	NLD	649	1
BE24	BEL	760	80
DE40	DEU	50	38
DK05	DNK	444	10
TR42	TUR	256	20
FRE1	FRA	1332	24
PT11	PRT	530	152
UKI7	GBR	825	4
UKE3	GBR	14	1
ES30	ESP	920	8
IE06	IRL	530	6
ITF3	ITA	864	4
DEA2	DEU	558	32
ES53	ESP	488	12
UKG3	GBR	2184	8
ITC1	ITA	1293	21
DE94	DEU	1332	75
DEA5	DEU	2079	10
DEA2	DEU	323	2
DK04	DNK	394	2
FR10	FRA	428	8
DE91	DEU	760	4
ITF3	ITA	639	145
DEA1	DEU	1553	6
DE30	DEU	189	6
DEA1	DEU	3301	22
PT17	PRT	2028	4
SE23	SWE	1120	2
FRE1	FRA	1152	2
DE25	DEU	348	10
NL22	NLD	1576	72
ITI4	ITA	857	89
ES13	ESP	448	24
UKF1	GBR	482	3
DEA2	DEU	677	14
NL33	NLD	1083	26
UKK1	GBR	733	2
DE13	DEU	348	4
UKL1	GBR	530	11
ITC1	ITA	953	12
UKG3	GBR	256	2
DED4	DEU	50	2
FRE1	FRA	632	2
UKH1	GBR	2204	4
ITG2	ITA	340	6
DK03	DNK	256	81
PL91	POL	639	69
NO08	NOR	772	3
FI1B	FIN	593	5
EL30	GRC	1332	282
IE06	IRL	3097	16
FRD2	FRA	340	12
DE11	DEU	381	12
ES24	ESP	1738	8
AT13	AUT	920	4
DEA4	DEU	94	1
DEC0	DEU	319	2
ES24	ESP	337	156
DE94	DEU	448	3
FRD2	FRA	632	2
NL41	NLD	639	20
PT17	PRT	437	1
FRC1	FRA	772	6
FRL0	FRA	1542	2
FRI3	FRA	437	5
DE91	DEU	2184	22
SE12	SWE	348	6
UKM8	GBR	1576	91
UKM5	GBR	654	9
ES51	ESP	3396	19
NO06	NOR	1576	4
IE05	IRL	319	3
ES52	ESP	182	11
DEA4	DEU	920	2
ITC4	ITA	1468	1
TR61	TUR	672	6
ITC4	ITA	2204	12
UKJ3	GBR	76	2
ES12	ESP	441	16
DK04	DNK	1175	10
ES51	ESP	530	1093
UKJ1	GBR	1185	2
TRB1	TUR	189	2
ITC4	ITA	765	6
UKE4	GBR	1738	20
DEF0	DEU	1332	63
ITH5	ITA	444	2
FR10	FRA	772	23
UKN0	GBR	1576	159
ES61	ESP	3097	1
UKH1	GBR	19	4
DE25	DEU	1576	14
CH01	CHE	189	1
UKH2	GBR	649	1
PT11	PRT	167	8
NL32	NLD	319	6
DED2	DEU	1468	18
DEA5	DEU	639	32
PL22	POL	222	8
PL42	POL	299	2
UKI3	GBR	558	2
TR10	TUR	1332	2
UKD7	GBR	444	4
SE23	SWE	278	4
UKI3	GBR	76	3
FRK2	FRA	274	10
FRL0	FRA	796	16
ES61	ESP	1468	100
DE91	DEU	182	6
DEA5	DEU	340	8
UKJ3	GBR	3389	2
SE11	SWE	1576	50
DE30	DEU	337	100
DEF0	DEU	1576	90
DEC0	DEU	444	2
UKI3	GBR	430	4
ITC4	ITA	482	1
NL32	NLD	1083	6
UKM7	GBR	50	22
UKJ3	GBR	2978	12
TR10	TUR	336	3
ES22	ESP	1289	4
FRM0	FRA	632	44
PT16	PRT	1891	12
DE11	DEU	953	12
CH04	CHE	444	8
DE72	DEU	488	6
NL41	NLD	1738	72
UKK1	GBR	765	1
ITC3	ITA	2184	1
NO06	NOR	182	5
DEF0	DEU	1284	1
UKF2	GBR	534	2
DEA2	DEU	182	1
ITH3	ITA	2166	16
IE04	IRL	530	2
ES62	ESP	1602	20
BE24	BEL	182	4
UKN0	GBR	234	12
ITC4	ITA	19	4
ES30	ESP	1743	5
SE23	SWE	632	60
ITG1	ITA	189	6
ITI4	ITA	381	21
UKL2	GBR	437	2
ITH5	ITA	772	3
ES61	ESP	3367	14
DE26	DEU	189	2
NO08	NOR	393	39
DED2	DEU	1237	10
EL52	GRC	920	1
DEA5	DEU	337	4
NL32	NLD	733	8
DEA1	DEU	1492	3
SE23	SWE	1602	103
SE11	SWE	393	2
UKF1	GBR	376	12
ITG1	ITA	857	137
SE11	SWE	1293	3
DE50	DEU	182	7
DE30	DEU	182	51
DE27	DEU	256	70
DE13	DEU	393	20
ITF3	ITA	337	64
IE05	IRL	772	18
ITC4	ITA	2288	4
DE60	DEU	437	3
FR10	FRA	94	10
ITH4	ITA	910	18
ES61	ESP	1429	2
FRJ2	FRA	530	16
DE23	DEU	50	6
NO06	NOR	1891	25
CH01	CHE	430	4
FRH0	FRA	670	30
ES30	ESP	14	6
DEG0	DEU	222	18
SE33	SWE	2978	2
DE30	DEU	2184	25
ITG1	ITA	256	20
UKI7	GBR	182	13
FRK2	FRA	920	19
ITI4	ITA	124	6
SE11	SWE	448	33
UKE3	GBR	348	4
DED2	DEU	340	21
DK02	DNK	83	1
FRD2	FRA	189	1
SI03	SVN	1139	2
UKM5	GBR	1576	70
FRK2	FRA	393	36
UKJ3	GBR	256	214
FI1B	FIN	1322	1
DEB3	DEU	864	2
UKD3	GBR	222	24
DEA1	DEU	448	49
DE11	DEU	28	8
UKJ2	GBR	437	1
FRI3	FRA	376	4
DE91	DEU	50	2
FRK2	FRA	2189	1
UKM8	GBR	182	4
FRD2	FRA	1738	2
DEB3	DEU	299	2
HR03	HRV	1332	48
UKF2	GBR	428	6
RO32	ROU	632	84
FRF3	FRA	337	15
ES24	ESP	530	12
PT11	PRT	765	2
DE21	DEU	1185	2
UKK1	GBR	132	12
ES30	ESP	393	56
EL30	GRC	1429	2
DE21	DEU	340	6
DE21	DEU	639	46
PT11	PRT	1738	24
UKG3	GBR	1175	6
PL41	POL	124	4
HR05	HRV	2127	8
SE12	SWE	2186	4
SE12	SWE	1576	180
UKC1	GBR	662	4
DK02	DNK	2079	15
IE05	IRL	1322	3
UKM8	GBR	1891	2
PT11	PRT	639	2436
CH03	CHE	348	6
BE24	BEL	1152	14
UKG3	GBR	1120	6
UKJ2	GBR	299	22
UKH2	GBR	132	4
ITI1	ITA	1289	6
SE12	SWE	1595	2
UKG2	GBR	1391	4
HR03	HRV	1605	280
PT30	PRT	765	2
DED4	DEU	1605	66
FRD2	FRA	2184	60
DE13	DEU	94	10
UKD3	GBR	2022	4
DEA4	DEU	910	4
PT17	PRT	765	2
EL52	GRC	2308	4
FR10	FRA	274	8
IE05	IRL	393	16
DEE0	DEU	1891	2
UKL1	GBR	340	2
ES30	ESP	448	71
DE25	DEU	448	32
FRD1	FRA	920	8
TR32	TUR	393	2
FI1B	FIN	448	1
UKH1	GBR	639	576
SE11	SWE	278	11
ITI4	ITA	182	131
ITH5	ITA	1553	2
ITC4	ITA	639	631
UKJ2	GBR	662	16
UKH1	GBR	3367	56
TR63	TUR	1891	2
ITC1	ITA	98	12
DE91	DEU	275	4
CH04	CHE	672	3
UKH1	GBR	530	108
SE11	SWE	1332	96
DK01	DNK	448	114
PT16	PRT	448	2
NL33	NLD	132	4
SE11	SWE	760	1
FRK2	FRA	772	58
ES41	ESP	14	4
CH03	CHE	393	28
BE24	BEL	1576	20
IE06	IRL	337	19
NL41	NLD	1083	4
DED2	DEU	189	12
DK02	DNK	234	6
FRH0	FRA	381	3
DE30	DEU	639	99
UKK1	GBR	376	6
FRJ2	FRA	662	6
DE30	DEU	340	18
NL11	NLD	1332	7
ES51	ESP	639	2268
TR42	TUR	381	6
FRL0	FRA	234	12
DEA2	DEU	204	2
DE11	DEU	182	6
CZ01	CZE	1332	5
UKJ3	GBR	857	44
ES24	ESP	639	66
PL91	POL	857	79
FRK2	FRA	1553	6
DE14	DEU	50	1
ITC4	ITA	530	24
DEG0	DEU	1247	2
SE23	SWE	1682	3
AT13	AUT	448	8
SE12	SWE	1891	12
DEA2	DEU	256	45
PL51	POL	864	8
ES30	ESP	1518	6
CH04	CHE	765	47
FR10	FRA	1553	12
ES11	ESP	772	1
ITI4	ITA	1602	7
SI04	SVN	2028	1
FRL0	FRA	189	16
PL91	POL	337	159
FRK2	FRA	444	8
ES62	ESP	1605	66
FRH0	FRA	1984	4
TR62	TUR	639	12
ES51	ESP	45	1
TR10	TUR	448	10
TR51	TUR	297	1
UKM8	GBR	760	48
DE71	DEU	182	7
UKK3	GBR	45	40
TR51	TUR	2308	12
CH04	CHE	1083	14
ITF6	ITA	530	4
EL63	GRC	765	1
UKE1	GBR	920	2
UKK1	GBR	335	2
ES21	ESP	1576	50
ITG1	ITA	182	291
DE60	DEU	1594	2
NL42	NLD	189	6
DEA2	DEU	381	38
BE32	BEL	765	8
BE24	BEL	3083	2
IE04	IRL	784	24
NO08	NOR	448	128
SE11	SWE	1595	2
SE23	SWE	760	8
TR10	TUR	1605	280
SE11	SWE	1322	9
DE71	DEU	189	8
FRJ2	FRA	639	148
AT31	AUT	348	26
ES52	ESP	818	4
TR90	TUR	857	4
TRB2	TUR	256	20
DEA3	DEU	910	4
UKF2	GBR	14	2
ES30	ESP	2308	42
DK04	DNK	182	2
UKC1	GBR	428	6
ES51	ESP	340	48
TR10	TUR	381	9
DK02	DNK	1083	46
NL41	NLD	299	9
BG41	BGR	2288	2
FRI1	FRA	299	4
CH04	CHE	2166	1
EL43	GRC	1738	16
DEA1	DEU	319	40
FI19	FIN	857	10
EL30	GRC	1891	24
UKK1	GBR	2028	12
BE21	BEL	510	6
EL54	GRC	299	4
UKC2	GBR	448	30
ITC3	ITA	337	9
ES61	ESP	639	2032
ES30	ESP	1553	20
DEA5	DEU	376	12
PL63	POL	132	12
FRF2	FRA	920	2
ES61	ESP	857	16
PT11	PRT	337	35
ITI4	ITA	677	7
UKH2	GBR	299	1
UKI3	GBR	510	6
SE23	SWE	1576	74
CH04	CHE	132	18
UKF2	GBR	393	72
HR03	HRV	3301	8
NL33	NLD	444	12
DE12	DEU	337	6
FRC2	FRA	510	8
EL52	GRC	393	16
ITC1	ITA	1576	14
ITF4	ITA	1083	2
UKI3	GBR	28	1
FI1B	FIN	760	4
DE11	DEU	1332	26
ITI1	ITA	2166	1
NL33	NLD	3127	3
UKJ2	GBR	530	16
BE10	BEL	530	71
FI19	FIN	256	2
NL42	NLD	966	4
DE11	DEU	394	2
UKG3	GBR	182	8
EL63	GRC	299	16
FR10	FRA	348	28
UKE3	GBR	2022	4
FRL0	FRA	1738	24
ITH4	ITA	319	3
UKL1	GBR	234	12
CH01	CHE	1738	92
DEG0	DEU	132	150
MT00	MLT	1332	18
FR10	FRA	393	65
PT16	PRT	1605	66
HU11	HUN	337	54
FR10	FRA	920	22
UKI3	GBR	2184	3
SI03	SVN	1602	9
ES41	ESP	1891	2
DE40	DEU	593	20
ES24	ESP	2079	2
DEF0	DEU	1891	6
UKI3	GBR	1657	6
SE22	SWE	825	8
UKF1	GBR	530	4
ITG2	ITA	2888	2
FRF1	FRA	337	8
FRE2	FRA	530	12
EL51	GRC	530	2
DE21	DEU	2204	6
FRM0	FRA	1175	8
DE13	DEU	274	1
ITF3	ITA	1738	2
UKM7	GBR	1284	8
TR10	TUR	124	2
DK05	DNK	2186	12
DEA5	DEU	430	3
UKG2	GBR	639	70
SE12	SWE	1332	32
UKF1	GBR	649	2
SK01	SVK	558	10
UKL2	GBR	662	12
NL33	NLD	1289	4
ITI1	ITA	772	4
DE21	DEU	1468	15
FR10	FRA	2022	2
ES61	ESP	1175	10
UKG2	GBR	530	4
UKK1	GBR	444	2
DE91	DEU	381	6
NL32	NLD	393	4
DEA2	DEU	50	6
UKJ3	GBR	2184	10
DEA2	DEU	1605	78
RS12	SRB	1718	4
DEA2	DEU	1332	20
DK04	DNK	1332	27
ITH5	ITA	643	6
ITH3	ITA	299	2
AT31	AUT	444	6
ITG1	ITA	677	60
FRC1	FRA	274	2
UKN0	GBR	857	26
FRC1	FRA	920	2
FRE1	FRA	760	4
UKI3	GBR	825	2
UKI3	GBR	1027	4
UKJ1	GBR	1738	6
BE33	BEL	340	12
EL30	GRC	2184	2
CH04	CHE	649	1
UKM7	GBR	1891	44
BE23	BEL	1175	6
RO11	ROU	71	16
NL22	NLD	182	3
ES22	ESP	393	174
IE06	IRL	639	633
BE33	BEL	2204	2
TR71	TUR	278	4
DE93	DEU	335	1
ITI4	ITA	1175	2
UKN0	GBR	1605	66
DE21	DEU	1693	12
FRC2	FRA	2184	1
FRB0	FRA	2184	26
CH01	CHE	1429	10
ES61	ESP	182	37
DE91	DEU	124	8
AT21	AUT	920	3
UKI3	GBR	182	45
CZ01	CZE	760	4
ES12	ESP	71	4
UKD7	GBR	222	10
ES52	ESP	1175	9
DEA5	DEU	662	16
NO08	NOR	335	4
EL30	GRC	857	294
UKH1	GBR	649	4
UKI3	GBR	189	18
DE14	DEU	1322	3
EL30	GRC	256	15
FRB0	FRA	28	3
DED2	DEU	337	148
AT22	AUT	784	8
ES51	ESP	1124	4
PL91	POL	340	16
PT11	PRT	1083	171
ITH4	ITA	2189	2
ES52	ESP	857	394
FR10	FRA	444	58
PT17	PRT	1083	12
DEB3	DEU	639	2
UKM8	GBR	256	10
PL43	POL	2186	1
SE22	SWE	677	12
UKM8	GBR	2203	4
UKG2	GBR	662	12
UKL2	GBR	376	3
FRF3	FRA	639	72
UKM8	GBR	1175	10
RO32	ROU	2978	1
UKJ1	GBR	796	4
UKD7	GBR	765	2
UKK4	GBR	275	1
DEA1	DEU	1576	95
ES22	ESP	765	1
SE33	SWE	337	35
DK03	DNK	182	1
DE21	DEU	636	12
IE05	IRL	274	14
NL33	NLD	1440	12
DEA2	DEU	1576	54
UKL1	GBR	639	12
UKM7	GBR	760	16
UKE4	GBR	774	2
ITI4	ITA	256	45
FRD2	FRA	639	54
RO32	ROU	337	6
PT11	PRT	2079	16
ES22	ESP	2308	6
BE32	BEL	348	11
ITH3	ITA	222	20
FRE1	FRA	1175	15
ES51	ESP	337	1062
NL41	NLD	530	2
PT17	PRT	45	120
UKJ1	GBR	639	12
UKJ1	GBR	3367	2
ES30	ESP	1492	18
HR05	HRV	376	12
IE06	IRL	1738	10
ITG2	ITA	337	21
TR51	TUR	772	2
DE91	DEU	558	64
UKD6	GBR	772	2
FRE1	FRA	2184	169
PT17	PRT	444	20
DEA1	DEU	348	20
AT22	AUT	864	8
SE23	SWE	1891	28
IE05	IRL	1293	6
